eventid,iyear,imonth,iday,provstate,city,latitude,longitude,location,summary,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,gname,claimed,claimmode,claimmode_txt,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,Date,Month,TTP,dayofweek
201707100007,2017,7,10,Federally Administered Tribal Areas,Tegha,33.418412,70.468875,,"07/10/2017: An explosive device detonated near Frontier Corps (FC) soldiers in Tegha, Kurram district, Federally Administered Tribal Areas, Pakistan. At least two soldiers were killed in the blast. This was one of two coordinated attacks in Tegha on the same day. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,1,0,3,Bombing/Explosion,4,Military,39.0,Paramilitary,Frontier Corps (FC),Members,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,6,Explosives,16.0,Unknown Explosive Type,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,The victims included Ismail Afridi and Hukum Gul.,START Primary Collection,0,0,0,0,2017-07-10,Jul,1.0,Monday
201707100008,2017,7,10,Federally Administered Tribal Areas,Tegha,33.418412,70.468875,,"07/10/2017: Two explosive devices detonated near a Frontier Corps (FC) vehicle responding to an earlier bombing targeting colleagues outside Tegha, Kurram district, Federally Administered Tribal Areas, Pakistan. At least five soldiers were injured in the blast. This was one of two coordinated attacks in Tegha on the same day. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incidents.",1,1,0,3,Bombing/Explosion,4,Military,39.0,Paramilitary,Frontier Corps (FC),Vehicle,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,6,Explosives,16.0,Unknown Explosive Type,0.0,0.0,0.0,5.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the majority reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-07-10,Jul,1.0,Monday
201707100020,2017,7,10,Sindh,Karachi,24.891116,67.143312,The incident occurred in the Pakistan Steel Town neighborhood.,"07/10/2017: An explosive device detonated near a vehicle transporting Chinese engineers in Steel Town neighborhood, Karachi, Pakistan. There were no reported casualties in the blast. The Sindhudesh Revolutionary Army (SRA) and Jeay Sindh Qaumi Mahaz (JSQM) separately claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Not Applicable,Convoy of Chinese Engineers,Sindhudesh Revolutionary Army (SRA),1,5.0,Note left at scene,6,Explosives,14.0,Time Fuse,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,1,1,2017-07-10,Jul,0.0,Monday
201707130012,2017,7,13,Balochistan,Quetta,30.20082,66.994352,The incident occurred on Joint Road in the Kili Deba neighborhood.,"07/13/2017: Assailants opened fire on the vehicle of Mubarak Shah along Joint Road in Kili Deba neighborhood, Quetta, Pakistan. At least four people, including Shah, a local Pakistani Police Superintendent, and three other officers, were killed and the driver was injured in the assault. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) and the Khorasan Chapter of the Islamic State separately claimed responsibility for the attack.",0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Pakistani Police,Vehicle of Superintendent of Police: Mubarak Shah,Tehrik-i-Taliban Pakistan (TTP),1,8.0,Personal claim,5,Firearms,5.0,Unknown Gun Type,4.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,"The victims included Muhammad Imran, Muhammad Irfan, and Muddassar Fazal-i-Rabi.",START Primary Collection,0,1,0,1,2017-07-13,Jul,1.0,Thursday
201707140017,2017,7,14,Federally Administered Tribal Areas,Jarobi,33.916111,70.612222,The incident occurred 2 km northwest of the town.,"07/14/2017: Two suicide bombers attempted to enter the Mishtara Camp northwest of Jarobi, Khyber district, Federally Administered Tribal Areas, Pakistan. One assailant was shot and killed before detonating while the other assailant detonated at the entrance of the camp, injuring two Frontier Corps (FC) soldiers. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Mishtara Camp,Tehrik-i-Taliban Pakistan (TTP),1,4.0,E-mail,6,Explosives,13.0,Suicide (carried bodily by human being),2.0,0.0,2.0,2.0,0.0,0.0,-9,,,,,0,,,,,,,,,,,,,,,,The victims included Lance Naik Amjad and Sepoy Yahya.,START Primary Collection,0,0,0,0,2017-07-14,Jul,1.0,Friday
201707160004,2017,7,16,Balochistan,Qamar din Kerez,31.659303,68.403388,The incident occurred in the Zhob district.,"07/16/2017: Assailants armed with rockets and firearms attacked the Frontier Corps (FC) Shoaib Nikka checkpost in Qamar din Kerez, Balochistan, Pakistan. At least four assailants were killed in the ensuing clash. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident.",0,1,0,2,Armed Assault,4,Military,27.0,Military Barracks/Base/Headquarters/Checkpost,Frontier Corps (FC),Shoaib Nikka Checkpost,Tehrik-i-Taliban Pakistan (TTP),1,10.0,Unknown,6,Explosives,11.0,"Projectile (rockets, mortars, RPGs, etc.)",4.0,0.0,4.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-16,Jul,1.0,Sunday
201707160008,2017,7,16,Federally Administered Tribal Areas,Malakdin Khel,33.872543,71.354799,"The incident occurred at Kohi Chowk, near Bara, Khyber district.","07/16/2017: An explosive device detonated near a Frontier Corps (FC) patrol at Kohi Chowk in Malakdin Khel, Bara subdistrict, Federally Administered Tribal Areas, Pakistan. At least two soldiers were injured in the blast. Lashkar-e-Islam (Pakistan) claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Frontier Corps (FC),Patrol,Lashkar-e-Islam (Pakistan),1,10.0,Unknown,6,Explosives,29.0,Sticky Bomb,0.0,0.0,0.0,2.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A water tanker was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-16,Jul,0.0,Sunday
201707170003,2017,7,17,Khyber Pakhtunkhwa,Hayatabad,33.976307,71.437158,The incident occurred in the Bagh-i-Narah Chowk neighborhood.,"07/17/2017: A suicide bomber detonated an explosives-laden motorcycle near a Frontier Corps (FC) vehicle at Bagh-i-Narah Chowk in Hayatabad, Khyber Pakhtunkhwa, Pakistan. In addition to the assailant, at least three soldiers were killed and nine other people, including soldiers and civilians, were injured in the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Frontier Corps (FC),Convoy,Tehrik-i-Taliban Pakistan (TTP),1,4.0,E-mail,6,Explosives,15.0,Vehicle,4.0,0.0,1.0,9.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Two vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Major Jamal Sheran, Zahir Shah, Constable Wailiullah, Constable Amir Jan, Constable Sharafat, Laila, and Sarmad Shah. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-07-17,Jul,1.0,Monday
201707170038,2017,7,17,Sindh,Karachi,24.891116,67.143312,The incident occurred in the Orangi Town neighborhood.,"07/17/2017: Assailants opened fire on Pak Sarzameen Party (PSP) members in Orangi Town neighborhood, Karachi, Pakistan. At least two members were killed in the assault. No group claimed responsibility; however, authorities arrested two Muttahida Qami Movement (MQM) members in connection with the attack.",0,1,0,2,Armed Assault,14,Private Citizens & Property,84.0,Political Party Member/Rally,Pak Sarzameen Party (PSP),"Members: Nadeem, Rashid",Muttahida Qami Movement (MQM),0,,,5,Firearms,3.0,Handgun,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-17,Jul,0.0,Monday
201707190011,2017,7,19,Balochistan,Choto,29.831414,66.832856,The incident occurred near Mastung about 40km south of Quetta.,"07/19/2017: Assailants opened fire on a vehicle transporting Hazara civilians in Choto, Balochistan, Pakistan. At least four people were killed and another person was injured in the assault. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,2,Armed Assault,14,Private Citizens & Property,71.0,Race/Ethnicity Identified,Not Applicable,Vehicle of Hazara Civilians,Khorasan Chapter of the Islamic State,1,7.0,"Posted to website, blog, etc.",5,Firearms,2.0,Automatic or Semi-Automatic Rifle,4.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,2017-07-19,Jul,0.0,Wednesday
201707200001,2017,7,20,Balochistan,Kharan,28.587362,65.420609,,"07/20/2017: Assailants opened fire on the vehicle of Ahmed Nawaz Sasoli in Kharan, Balochistan, Pakistan. At least two people, including Sasoli, a former militant organization commander, were killed in the assault. The Baloch Liberation Army (BLA) claimed responsibility for the attack.",0,1,0,1,Assassination,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Not Applicable,Vehicle of Former Commander of Militant Organization: Ahmed Nawaz Sasoli,Baloch Liberation Army (BLA),1,7.0,"Posted to website, blog, etc.",6,Explosives,7.0,Grenade,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,The victims included Rahimudin Sasoli.,START Primary Collection,0,0,0,0,2017-07-20,Jul,0.0,Thursday
201707210018,2017,7,21,Sindh,Karachi,24.891116,67.143312,The incident occurred in the Korangi neighborhood.,"07/21/2017: Assailants opened fire on a Pakistani Police vehicle in Korangi neighborhood, Karachi, Pakistan. At least four people, including three officers and one civilian, were killed and another person was injured in the assault. Al-Alami faction of Lashkar-e-Jhangvi claimed responsibility and stated that the attack was carried out in retaliation for the deaths of group members. Separately, the Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) also claimed responsibility for the incident. Additionally, sources suspected that the attack was carried out by Ansar al-Sharia (Pakistan).",0,1,0,2,Armed Assault,3,Police,23.0,Police Patrol (including vehicles and convoys),Pakistani Police,Vehicle,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",5,Firearms,3.0,Handgun,4.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A police vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Assistant Sub-Inspector Qamaruddin, Constable Muhammad Babar, Constable Amjad, Muhammad Zahid, and Muhammad Abid.",START Primary Collection,0,0,0,0,2017-07-21,Jul,1.0,Friday
201707220001,2017,7,22,Balochistan,Killi Dawoodabad,28.888427,64.406337,The incident occurred on the Regional Cooperation for Development (RCD) Highway in the Chagai district.,"07/22/2017: Assailants opened fire on Frontier Corps (FC) soldiers along Regional Cooperation for Development (RCD) Highway in Killi Dawoodabad, Dalbandin subdistrict, Balochistan, Pakistan. At least two officers were killed in the assault. The Baloch Liberation Army (BLA) claimed responsibility for the attack.",0,1,0,2,Armed Assault,4,Military,39.0,Paramilitary,Frontier Corps (FC),Members,Baloch Liberation Army (BLA),1,4.0,E-mail,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,2.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-22,Jul,0.0,Saturday
201707230027,2017,7,23,Federally Administered Tribal Areas,Speen Qabar,33.885556,71.386944,The incident occurred in the Khyber district near Bara.,"07/23/2017: An explosive device detonated near a Frontier Corps (FC) patrol in Speen Qabar, Khyber district, Federally Administered Tribal Areas, Pakistan. At least one soldier was killed and another soldier was injured in the blast. Lashkar-e-Islam (Pakistan) claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,4,Military,29.0,Military Unit/Patrol/Convoy,Frontier Corps (FC),Patrol,Lashkar-e-Islam (Pakistan),1,8.0,Personal claim,6,Explosives,8.0,Landmine,1.0,0.0,0.0,1.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-23,Jul,0.0,Sunday
201707240003,2017,7,24,Punjab,Lahore,31.50547,74.342879,The incident occurred along Ferozepur Road.,"07/24/2017: A suicide bomber driving a motorcycle detonated near Pakistani Police officers at a vegetable market on Ferozepur Road in Lahore, Pakistan. In addition to the assailant, at least 26 people were killed and more than 50 other people were injured in the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,1,3,Bombing/Explosion,3,Police,25.0,Police Security Forces/Officers,Pakistani Police,Officers,Tehrik-i-Taliban Pakistan (TTP),1,4.0,E-mail,6,Explosives,15.0,Vehicle,27.0,0.0,1.0,51.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Unspecified property was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-07-24,Jul,1.0,Monday
201707240030,2017,7,24,Sindh,Karachi,24.891116,67.143312,The incident occurred on the Abdul Hasan Ispahani road in the Gulshan-e-Iqbal neighborhood.,"07/24/2017: Assailants opened fire on Pakistan Traffic Police officers along Abdul Hasan Ispahani Road in Gulshan-e-Iqbal neighborhood, Karachi, Pakistan. At least one officer was killed and another officer was injured in the assault. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Pakistan Traffic Police,"Officers: Head Constable Mohammad Khan, Head Constable Mohammad Kamran",Tehrik-i-Taliban Pakistan (TTP),1,8.0,Personal claim,5,Firearms,3.0,Handgun,1.0,0.0,0.0,1.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-07-24,Jul,1.0,Monday
201708070008,2017,8,7,Punjab,Lahore,31.50547,74.342879,The incident occurred in the Islampura neighborhood.,"08/07/2017: An explosives-laden truck detonated in Islampura neighborhood, Lahore, Pakistan. At least two people were killed and 45 other people were injured in the blast. No group claimed responsibility; however, sources suspected that the attack was carried out by Tehrik-i-Taliban Pakistan (TTP).",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,67.0,Unnamed Civilian/Unspecified,Not Applicable,Civilians,Tehrik-i-Taliban Pakistan (TTP),0,,,6,Explosives,15.0,Vehicle,2.0,0.0,0.0,45.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A building and an unspecified number of vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Rasheed and Amanat Ali. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. There is doubt that this incident meets terrorism-related criteria. Sources suspected that the truck may have been transporting the explosive devices and it may have detonated prematurely.",START Primary Collection,0,0,0,0,2017-08-07,Aug,1.0,Monday
201708070022,2017,8,7,Punjab,Lahore,31.578721,74.268464,The incident occurred near the Saggian Bridge area on the Sheikhupura side of the river.,"08/07/2017: Assailants opened fire on Counter Terrorism Department (CTD) officers at Saggian Bridge on the outskirts of Lahore, Punjab, Pakistan. At least four assailants were killed in the ensuing clash. No group claimed responsibility; however, sources attributed the attack to Tehrik-i-Taliban Pakistan (TTP).",0,0,0,2,Armed Assault,3,Police,25.0,Police Security Forces/Officers,Counter Terrorism Department (CTD),Officers,Tehrik-i-Taliban Pakistan (TTP),0,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,4.0,0.0,4.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,0,0,0,2017-08-07,Aug,1.0,Monday
201708080003,2017,8,8,Punjab,Multan,30.196753,71.467526,,"08/08/2017: Assailants shot and killed an Inter-Services Intelligence (ISI) officer at Cantonment Bazaar in Multan, Punjab, Pakistan. The Khorasan Chapter of the Islamic State claimed responsibility for the attack.",0,1,0,2,Armed Assault,2,Government (General),20.0,Intelligence,Inter-Services Intelligence (ISI),Officer: Mahar Muhammad Yasir Manzoor,Khorasan Chapter of the Islamic State,1,7.0,"Posted to website, blog, etc.",5,Firearms,3.0,Handgun,1.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0,,,,,,,,,,,,,,,,,START Primary Collection,0,1,0,1,2017-08-08,Aug,0.0,Tuesday
201708110006,2017,8,11,Federally Administered Tribal Areas,Matak Charmang,34.675395,71.299449,"The incident occurred in the Bajaur district, near Nawagai.","08/11/2017: An explosive device detonated near a truck transporting laborers in Matak Charmang, Nawagai subdistrict, Federally Administered Tribal Areas, Pakistan. At least three people were killed and 25 other people were injured in the blast. The Jamaat-ul-Ahrar faction of Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the attack.",0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Not Applicable,Truck Carrying Laborers,Tehrik-i-Taliban Pakistan (TTP),1,7.0,"Posted to website, blog, etc.",6,Explosives,12.0,Remote Trigger,3.0,0.0,0.0,25.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A truck was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included Khairur Rehman, Rahim Zada, and Muslim Khan. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here.",START Primary Collection,0,0,0,0,2017-08-11,Aug,1.0,Friday
201708110007,2017,8,11,Sindh,Karachi,24.891116,67.143312,The incident occurred near the Liaquat Ali Khan Chowk neighborhood.,"08/11/2017: Assailants opened fire on the vehicle of Muhammad Hanif Khan near Liaquat Ali Khan Chowk in Azizabad neighborhood, Karachi, Pakistan. At least two people, including Khan, a Pakistan Traffic Police deputy superintendent, and his driver, were killed in the assault. Ansar al-Sharia (Pakistan) claimed responsibility for the attack.",0,1,0,1,Assassination,3,Police,25.0,Police Security Forces/Officers,Pakistan Traffic Police,Vehicle of Deputy Superintendent: Muhammad Hanif Khan,Ansar al-Sharia (Pakistan),1,5.0,Note left at scene,5,Firearms,3.0,Handgun,2.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"The victims included his driver, Sultan Ishtiaq.",START Primary Collection,0,0,0,0,2017-08-11,Aug,0.0,Friday
